a,b,c,d,RDOC,POCs,POCb,POCt,Net carbon sequestration of macroalgae
0.11834947783296701,0.06609574416436396,0.008245640155247744,0.08372697402154096,32.22798668549802,17.99866633888809,2.245387018198642,22.799862351666558,75.27190239425131
0.1368179174519778,0.06345697822898913,0.024446839753785247,0.07843410719098765,14.491151307373439,6.72108368662858,2.589301609444231,8.307395231054358,32.10893183450061
0.19107299881257875,0.041012565757336215,0.018719901214615142,0.03846782737355104,46.15797841361527,9.90750727040705,4.522212984246795,9.292768505029377,69.88046717329848
0.22540271535880757,0.024778105726121057,0.018986344734075965,0.0167168514999331,25.43544026738808,2.796071143741668,2.14250319305551,1.8864035293829062,32.260418133568166
0.200597643165997,0.07387043754146835,0.02825417487865782,0.11582209298386814,36.86005782020934,13.573781605846081,5.191738563088801,21.2824486711951,76.90802666033932
0.13822435961050678,0.042375817863254256,0.012521460276507967,0.04240581496248412,27.088841976013704,8.304699959809238,2.4539224467745293,8.310578711449443,46.15804309404691
0.05796431225043645,0.03536403625453274,0.03277989144208574,0.07573857239100977,32.90026524480877,20.072457133180254,18.60570894865638,42.9888499351359,114.56728126178132
0.22408764450874313,0.05294887531310426,0.026575091276086534,0.0954422056838013,33.62192939861724,7.944406535291684,3.987305255518132,14.320071542471275,59.87371273189833
0.2938464055085047,0.0789330463109108,0.039962729899499824,0.04620577744162533,22.83486915835996,6.133904485444687,3.1055125785418074,3.590661183736267,35.664947406082725
0.23460315241562033,0.02280602796594832,0.019926987922966072,0.0754535813466493,50.49260741471417,4.908441361152612,4.28879820152444,16.239543338365202,75.92939031575642
0.17614893986376542,0.06699110994400637,0.046135460387727395,0.024154825845930927,40.40857058914644,15.367762060397707,10.58347560412278,5.541117568000867,71.9009258216678
0.2581661595635938,0.05587327090632921,0.02638407829170512,0.12152714423339298,48.044132092054866,10.39788798181973,4.910016652517742,22.615923714359255,85.9679604407516
0.16839318564705805,0.04829964489254516,0.04496365212927411,0.015594184844152294,45.3742319193685,13.014536666411562,12.11563978563603,4.2019168233749085,74.70632519479099
0.18600068007620915,0.06558811777364279,0.0036741755814693883,0.058471609646762485,35.02537377585757,12.350752370021256,0.6918758200581141,11.010658575628767,59.078660541565704
0.17872937857209398,0.08665762072918941,0.031355690230135534,0.06685652653531335,46.89420180762142,22.73683256277723,8.226963452883737,17.541511488213132,95.39950931149552
0.17422400906050944,0.03748218849263107,0.03481257045237422,0.09088826250457042,18.38533645921494,3.955382787830342,3.673666013245815,9.591165393052233,35.60555065334333
0.2275437463049415,0.03175706594784799,0.006095051408980878,0.026092754880899918,23.256095369849035,3.245729079980869,0.6229443751068,2.666808496503709,29.791577321440414
0.186280111514793,0.0792303029043466,0.026480758690632072,0.05869660122428482,15.439061348996521,6.566677984528925,2.1947488364058363,4.864826523401304,29.06531469333259
0.15338573915338632,0.061107353509295644,0.03419007284026295,0.046152388930159965,27.495413098602036,10.9538992175812,6.128797773528672,8.27312243058732,52.851232520299234
0.14311683503711173,0.04894529398394156,0.02593076036469181,0.04730620568050441,29.315582801060398,10.025793388572405,5.311571852245448,9.690047919737788,54.34299596161604
0.08333913608651268,0.05591450792255736,0.006918356596521662,0.08957270097916813,25.84022945357454,17.336917351803727,2.145113691965696,27.773015833466374,73.09527633081035
0.19493685956059184,0.06568524437716516,0.0301549723018525,0.0020029957139793483,42.39374072692642,14.284847031942649,6.557928963634635,0.4355999228006008,63.6721166453043
0.13780442915476857,0.06747182488109996,0.006677032968010189,0.08637712105179599,28.41104818401289,13.91062159262881,1.3765994790147547,17.80831402336657,61.506583279023026
0.120170260844634,0.08004038302781126,0.03484928842625754,0.09321830189997532,26.143415504315563,17.413035271064533,7.581571521553945,20.27993267259855,71.4179549695326
0.20613205942484072,0.04837151950824255,0.005234354917728827,0.10608831015803008,33.51294645719802,7.86424075835769,0.8510013269419547,17.24783552825762,59.47602407075529
0.21065556167380461,0.041246049588683165,0.011304759400246774,0.07468692168920926,21.02312111760469,4.116296238446019,1.1281986774447534,7.453647025017303,33.72126305851276
0.2231521742745768,0.05947307595824075,0.0169391927282074,0.049281313200805754,41.37646703122257,11.027388707419354,3.140834059684305,9.137650742311415,64.68234054063764
0.18275187674157867,0.04779748880296607,0.028182553061405723,0.057534917624692705,17.542959725948734,4.588239727122574,2.7053368870721397,5.522967866168701,30.359504206312145
0.2552618882682184,0.05704040293736836,0.04531648133661003,0.12146611572581997,52.400606579260234,11.709353612172826,9.302646494493334,24.93477653887611,98.3473832248025
0.2692909514330504,0.04801761589612489,0.010294366900146068,0.10279657080992693,40.30876349075799,7.18750746078507,1.5409102996475494,15.387084632394197,64.42426588358481
0.23406523224129255,0.03243947290819925,0.011565416738443425,0.060631685320926505,23.357623357077504,3.237170180450946,1.1541254784295318,6.050501630122944,33.799420646080925
0.20318523472330763,0.05055821416114448,0.02005491512133075,0.11434609289056197,11.058735959659522,2.7517252509090886,1.0915262190296302,6.223499709599571,21.125487139197812
0.15117926144605143,0.062368625898696045,0.03568626673734779,0.09475361715608403,41.875355678920016,17.275573168780113,9.884789078775343,26.24593732184072,95.28165524831618
0.29230564964050487,0.06928610117811751,0.023088174047279,0.10604148095486163,38.18704692489021,9.051592400576135,3.016257765930304,13.853344997568,64.10824208896464
0.1460089602376005,0.05178229845703164,0.01852539306819634,0.07983114534428411,38.879750409839566,13.78876225391232,4.933003135996323,21.257702272973873,78.85921807272209
0.13234940340516826,0.03330801964602735,0.025935806813619008,0.09933040759292694,40.27522687585387,10.135958406418961,7.892521437584596,30.22722126845604,88.53092798831346
0.1733850415064616,0.04774366651460773,0.016419592785168347,0.10447991594425379,17.510827889111816,4.821818075357385,1.6582783657243576,10.551831980848913,34.54275631104247
0.09201301297918589,0.06837418239593689,0.02106692531116921,0.021669969536011496,28.46015966337639,21.148531982985613,6.516122432681651,6.702647516117087,62.82746159516074
0.2894486194485117,0.04764901243947323,0.018887487821811842,0.1200985118753583,19.846956168548733,3.267204601502967,1.2950800858809386,8.23493269941876,32.6441735553514
0.1957498784322643,0.06269661522129094,0.03428174688644888,0.049295687130311704,43.844875784258576,14.043049878174882,7.678568926538863,11.041454003641139,76.60794859261345
0.19089164545741044,0.05249441880128591,0.040598016541102545,0.05861900039570149,35.735620140068846,9.827148827081462,7.6000984436836285,10.97369309228726,64.13656050312119
0.2064527224095564,0.038212821434259706,0.03251445183015632,0.09105073775609301,27.659808524037874,5.11961921208334,4.356171724885654,12.198657120683933,49.3342565816908
0.18175561735857465,0.06906341720497065,0.02223282167620684,0.07814078307431585,16.816194047721915,6.389809801731404,2.0570007627214286,7.229655899032095,32.49266051120684
0.08036995083894828,0.026906978098435355,0.024210081557458376,0.10469198535963055,27.066899097635314,9.061700966721201,8.153443268546644,35.258045755665606,79.54008908856878
0.19948554649557515,0.053403118375065874,0.010678392304685765,0.05523545842993898,27.49105867471487,7.359471833686178,1.4715868620900394,7.611986208012862,43.93410357850395
0.2166500434486947,0.03621303791493467,0.032040477059319714,0.052849166267752726,38.8988116202091,6.501933337401417,5.752763588285437,9.488896148877316,60.642404694773276
0.1694656759567081,0.025282130356649776,0.027022204317034275,0.009701859900998137,36.14002356430598,5.391633330389525,5.762719177578995,2.069005675988565,49.36338174826306
0.22411492793408014,0.05227483442688237,0.03916725432393296,0.06056364406162301,44.9862045905338,10.49303773801141,7.861975694828228,12.156836260839427,75.49805428421287
0.13722914472425962,0.052101922587662115,0.01413051560935992,0.08382161648197325,31.607392498868894,12.000409391772548,3.254620248299753,19.30626863090129,66.16869076984248
0.1361060676124149,0.06330928518390486,0.0325202645773478,0.04629090422422553,20.030238179836587,9.316998745713114,4.785889832703997,6.8124651122215285,40.945591870475226
0.12333337366539293,0.0656305364120255,0.02985871137168645,0.06056374070734032,38.38448605191641,20.425893937855246,9.292791205761793,18.848978109848744,86.95214930538219
0.16243160443752883,0.06457257777843174,0.016610627357241347,0.038099925316912,39.91858763065172,15.869116810803677,4.082166066488355,9.363296094691806,69.23316660263556
0.24292965054985333,0.04747799908698829,0.02928385314437439,0.08891115887326963,34.01844999591283,6.6485418070251345,4.100739829925041,12.450599609240703,57.21833124210371
0.23852375826922728,0.05903613386443933,0.040606309837664833,0.01606014984653195,40.264806853449414,9.965793532160308,6.85468497775148,2.7110877184744235,59.796373081835625
0.1641526145312508,0.05610801393677477,0.04019624313334705,0.08197846980281369,32.19068520405312,11.002903726029244,7.88257081854045,16.07615646249702,67.15231621111984
0.19585637867141711,0.04809901679659985,0.031059717786468613,0.05334674008325586,32.972304989990235,8.097440901819358,5.228885036604244,8.98089199942687,55.2795229278407
0.2174679371714115,0.05717933005740449,0.005672534658259457,0.012066502063514985,30.391623456597276,7.990937382347971,0.7927492191294058,1.6863202544821436,40.86163031255679
0.1399580128454307,0.08363559437506579,0.037456481705998565,0.09874829009587974,13.600149548548103,8.12712732881402,3.639761257018075,9.595674343065822,34.96271247744602
0.12488072141965592,0.03517947261597304,0.028969373312215822,0.06268538501936317,19.44304587847666,5.477195297058221,4.510326717983509,9.759671492813913,39.1902393863323
0.28568201708122,0.07844488949721568,0.018152729877694826,0.07224927403844397,14.209428715000602,3.9017403921853657,0.9028916969122119,3.593579041651554,22.607639845749738
0.20031373838183472,0.023889542748653285,0.013576546423842544,0.08462308017256262,36.107322236794566,4.306182017685943,2.447224741290826,15.253635867133845,58.11436486290518
0.29129930457433284,0.04208241025133681,0.01020690967831185,0.077236414392413,27.168315451818412,3.9248572815916547,0.9519574457405992,7.203529969447575,39.24866014859824
0.1568872675993278,0.040948839141901255,0.005854225165659643,0.08450423330913347,32.589652500385064,8.506161515521518,1.2160780586421176,17.553773741470426,59.86566581601913
0.214364249230051,0.058746077184646014,0.03230906204810808,0.08777309660852453,46.05964425326249,12.622549824041158,6.942127287724173,18.859476891863803,84.48379825689163
0.13636766802416728,0.030821722527944153,0.015510077632128931,0.07136111617772142,25.123961007430584,5.678499648734038,2.8575291438053325,13.147353227291832,46.80734302726178
0.14367349250865644,0.07606802793184049,0.003366301598518643,0.05217256776401388,29.919327137712724,15.840808020145259,0.7010164297649844,10.864691149983475,57.325842737606436
0.18401769929839074,0.07146138210210068,0.02094612723695955,0.04059242915516718,39.743330219792426,15.43391379022305,4.523852079328501,8.766973625299787,68.46806971464376
0.15387350714622883,0.06015909463384265,0.023553458481142885,0.10635461180421463,24.431577937447013,9.551882169009227,3.7397481038214444,16.886669027646676,54.609877237924366
0.12476237242146598,0.04999393309092238,0.012796578276319791,0.12152507985110171,17.695596457759684,7.090859592863821,1.8149950247253264,17.236437002636873,43.83788807798571
0.1439797591552719,0.08165925275443163,0.005324325456617249,0.05146320041941989,26.418416816381587,14.983412868848657,0.9769446066880392,9.442829237677863,51.82160352959614
0.08231938612406714,0.07163227615456325,0.013655465053104086,0.024813110345027346,21.89336894086513,19.051063470786552,3.631758550970197,6.599205909229405,51.175396871851284
0.2146043643825281,0.05208925821347264,0.029672343184398965,0.038436071516655373,47.385698975812325,11.501564363235888,6.551799289303728,8.486873600830215,73.92593622918216
0.18100955220727688,0.06301113887820313,0.008196248186460042,0.07867656185886354,41.59705241173991,14.480327775401603,1.8835457092418584,18.080333481356877,76.04125937774025
0.10537168688539793,0.05558303058484582,0.025747518812624357,0.03283795642288375,36.021751743072656,19.001291409831165,8.801896961915045,11.225792705600849,75.05073282041973
0.12568487477228657,0.05668770396554403,0.01174421151133545,0.0897210250366644,44.22696526342675,19.947707460343942,4.132643927912791,31.571727822340634,99.87904447402413
0.10791138136381787,0.043321008725568905,0.013928653477255637,0.11007344413018144,41.43107937338656,16.632500931417198,5.3477134708801595,42.26117340935715,105.67246718504106
0.19952991586094446,0.050182069534385726,0.020815594352329214,0.1196432167991566,22.90065466528332,5.759548586173411,2.3890690068126244,13.731815498136099,44.781087756405455
0.10536142842395893,0.026344499641472438,0.009341471351355535,0.003315251363938544,45.25706685935363,11.316046104204254,4.012546145557928,1.4240368119308033,62.009695921046614
0.22354947026770405,0.04473846158591771,0.012972085490806966,0.11811133459978734,33.42197209178231,6.688665433933857,1.9394037423876622,17.658345260179075,59.7083865282829
0.07354815206154626,0.06265544270682011,0.019418446809741974,0.0854562142448528,41.57154523573448,35.41467049466996,10.975868425400664,48.302326796486845,136.26441095229194
0.14149271051515608,0.08454114166964277,0.018791203306544043,0.020347213674302214,45.44012174089977,27.150230959578167,6.034760114485871,6.534469960198805,85.15958277516262
0.25428350445583336,0.0861671129720546,0.032129379241510506,0.05650371211695653,27.27749830467166,9.243317937762326,3.4465825444162053,6.061265809499818,46.028664596350005
0.21706466169960384,0.054998519047608094,0.0076985451811509426,0.08146113066832243,19.554036485945044,4.95448240956964,0.6935151589495079,7.338338303445829,32.54037235791002
0.09822554287224552,0.05768138372658904,0.0368490331392775,0.11771833393597612,24.40178208229146,14.329557411883423,9.154259170420504,29.244298863608165,77.12989752820354
0.23702150576192954,0.03470508031678437,0.034795729135015524,0.03177024877882485,30.379743944139346,4.448252280717924,4.459871006528683,4.072086285333738,43.3599535167197
0.18114920737045184,0.06262495803279108,0.03275839353305804,0.027021863865959242,41.97349757577869,14.510626694585033,7.590341528430537,6.261148773074164,70.33561457186843
0.24287512717492699,0.02563364265696146,0.018117066294074842,0.06138093870315849,43.73873166795935,4.616294105067743,3.262653983816317,11.053928982737206,62.67160873958061
0.1976686627372666,0.04075261042215543,0.03508599685056471,0.12096108314752185,11.279596744344328,2.325472361050251,2.0021175353107346,6.902420549465888,22.509607190171202
0.21076020075799085,0.06107394305813432,0.013387713250576251,0.12198467309367861,32.648436902220766,9.460841131921926,2.07386361255348,18.896399264252434,63.07954091094861
0.30013306547411445,0.04218875672413943,0.010643702601530042,0.039006966878896404,30.11325145157725,4.232924611810233,1.0679146341619086,3.9136860849770674,39.327776782526456
0.1382632374885438,0.023502350927385292,0.005404097374371135,0.04798687666853982,24.199127388374876,4.113431699913807,0.9458366747156849,8.398765735313027,37.65716149831739
0.20132635932803417,0.07172023355993074,0.0417221501251072,0.10725827062865625,20.04345226654199,7.140252685747263,4.153732910490468,10.678313732552342,42.01575159533206
0.1761664694618979,0.042189856045531174,0.018071274095305102,0.08490861965203021,27.85683904756177,6.67139457860542,2.857573154499564,13.426424214676228,50.812230995342986
0.08418928914364184,0.024887239499855402,0.04014103943990013,0.12228594694943,48.28607227850377,14.27387091072983,23.02256203187896,70.13609608902834,155.7186013101409
0.06942413622706758,0.026030081183620993,0.016851187639364267,0.10470653603428198,27.432328763985094,10.285554615282463,6.658596628047211,41.37385463228256,85.75033463959733
0.11269726491833436,0.038842409530815185,0.03948606586565994,0.037635833521483794,32.8657399535221,11.327555568744746,11.515264132353403,10.975683556716948,66.6842432113372
0.2053617935183728,0.03418720927099128,0.03925888571814421,0.08750004741805176,38.06924301891062,6.337503951333983,7.277673395085342,16.220449345783493,67.90486971111343
0.19246065379535213,0.06755695107393675,0.040557257580313595,0.013608163778345908,28.607820390951396,10.041829768169201,6.028529559298334,2.022750611849848,46.70093033026878
0.19035161884291893,0.04281450157493944,0.02396286156771055,0.09412057670968582,50.707474304350335,11.405289073251138,6.383429752736187,25.07263533679461,93.56882846713228
0.08025772858572679,0.06967503359584142,0.0371279075020386,0.07244548234858034,49.836013862703126,43.26469240227396,23.054563660973304,44.98500177160689,161.14027169755727
0.17753693785948665,0.03390318712327338,0.042680011876775774,0.11756369695673131,25.206229021773485,4.8134856300925355,6.059596200028394,16.691385499073473,52.77069635096788
0.26499802759905877,0.051759389051551724,0.018624830697805773,0.11862359340342599,32.28392583739743,6.305693263715566,2.2690080316061203,14.451561495378444,55.31018862809756
0.16647869232866494,0.06220123731507908,0.0216139830692834,0.014087223558393598,26.760567403985824,9.998519212869171,3.474333217684551,2.2644465204301625,42.49786635496971
0.20148162402291747,0.06015492258779902,0.031046114375823476,0.03132268845306353,26.265685312822445,7.841957172871536,4.047254802197343,4.083309741270324,42.23820702916165
0.22845163621146583,0.05738791948295502,0.017812485564551988,0.062387274226683026,14.72070868276245,3.697897982382709,1.147780840006612,4.020040760629587,23.586428265781358
0.2292651120031873,0.080633041246562,0.03229808422128546,0.10253503136804931,35.350110169474796,12.432711049931335,4.9800025198319045,15.809752401580868,68.57257614081891
0.18514002978761002,0.037440355076219504,0.007637491583899342,0.0937070718003109,32.43055812490459,6.558341882678368,1.3378420378578393,16.414454735806498,56.7411967812473
0.2455877436244258,0.05180243286750093,0.02478961076785448,0.11985107219563708,15.936126813985794,3.3614468184208457,1.6085915975921918,7.777105881239414,28.683271111238245
0.16550268313541425,0.07622578264862699,0.010533642235291029,0.07390362355376275,26.071456103169794,12.00776391418028,1.6593531049837142,11.641956739581218,51.38052986191501
0.25372128053515725,0.02632317846935209,0.017572222461344714,0.041955015505478394,46.098733600867824,4.782670137984804,3.1927050041372826,7.622825641301813,61.69693438429172
0.13977234345535428,0.024146081876235462,0.016351063774327407,0.007995734346889688,24.79874246614112,4.284055423356235,2.9010447243199726,1.4186222538332975,33.40246486765063
0.14708998370636678,0.03773280425872623,0.03581155508042682,0.03847759093277425,21.19852626070546,5.438030665401754,5.161141307382361,5.545368904693075,37.343067138182654
0.09045285745796389,0.059108870591396676,0.013838772305101216,0.07910663424715308,32.07339455397239,20.959228723079374,4.907046794960242,28.050172911616926,85.98984298362893
0.2316168817182598,0.0393212228016964,0.03446287758988052,0.11072110533324842,52.24461151208873,8.869483062783841,7.773611482526198,24.974782025435516,93.86248808283429
0.16951317032684715,0.03500478014739236,0.03386159455787826,0.04813060268912292,24.88266260371814,5.138315401956386,4.970508373968739,7.0650412904075,42.05652767005076
0.13764061522548818,0.05001384697488826,0.024045338827016618,0.10195711076663935,37.14203533615127,13.49613316240227,6.4885849494328545,27.512915462217094,84.63966891020348
0.13815806401126318,0.05805573844423346,0.015434521678087574,0.054742209407220056,39.94669869025722,16.786100091002375,4.462701408819274,15.828034074441794,77.02353426452066
0.2574439706798052,0.03865215142992126,0.015169669548215324,0.04695713109672389,24.73369044037378,3.7134695592120006,1.457411916455322,4.511362769334121,34.41593468537523
0.23987936229089651,0.04165418600569654,0.023018295216582392,0.06447715119489414,38.85461360791036,6.746963502598852,3.728403135691768,10.44372793178591,59.77370817798689
0.19036714432461518,0.058053652856485075,0.0014091548570892287,0.05882174405577123,28.726128222018346,8.760212701768713,0.21263944076609737,8.87611655878762,46.57509692334078
0.2000850814326593,0.08341479297864753,0.02502748128725425,0.10830860953203307,35.990556084493704,15.00434097074273,4.501849725491395,19.482147583842263,74.9788943645701
0.1783023132948279,0.06143650807635078,0.04285966475661371,0.06103363744710073,36.025332267449095,12.413022444317093,8.659638987270924,12.331623902641805,69.42961760167891
0.16554807555722384,0.06814091388196172,0.01213610159048336,0.04400745856914015,33.325273767042084,13.716949606387155,2.4430299573473038,8.858820011480121,58.344073342256664
0.2618899904584652,0.04524067182595946,0.02630780295264939,0.09727304192516428,18.48844357628635,3.1938204547004005,1.8572314644581935,6.867109139905674,30.406604635350618
0.11442774021702934,0.04004085393618831,0.043712321440997744,0.13328982048941412,42.657931495629235,14.926974883859678,16.29567454542375,49.689594679734526,123.57017560464719
0.16972894128391933,0.04978134980527627,0.03685261717260156,0.07660610712024203,27.36029629426693,8.024750936980892,5.940639925249436,12.348900387318638,53.674587543815896
0.1580033504443079,0.06985201226150373,0.03635332430983866,0.04133930727565502,22.898682656345407,10.123323696525734,5.268516360781964,5.991111428184762,44.28163414183787
0.18192696411408585,0.04988554424708287,0.035040580305456724,0.040146378085782974,15.06422773315758,4.130708181659702,2.901490079790358,3.3242690828745403,25.42069507748218
0.17575556368991294,0.07291432853339967,0.018105343289037415,0.015503867868353102,34.83134916153857,14.450207906401193,3.5881284242165643,3.0725663742271547,55.94225186638348
0.18508060083660197,0.09161293659833739,0.03846587050225783,0.019178916236240795,37.3025694272066,18.464376668556415,7.752707731131629,3.86546645735477,67.38512028424941
0.11813557305279544,0.02576583675805254,0.04188461986673718,0.10852883693998992,12.592844840192456,2.7465493761720507,4.464756089484959,11.56879988774474,31.372950193594207
0.18420618732850436,0.02301480427667193,0.02395195317636647,0.022388708590405003,32.684785631333675,4.083651885094533,4.249935718093755,3.9725600505198178,44.99093328504178
0.14018724270962915,0.0321928533662289,0.019599076280141035,0.06239887771091628,24.351963499115506,5.592229185437397,3.404560792874429,10.839325769103182,44.18807924653051
0.12847549043564396,0.046165345983036954,0.021470989329281986,0.08127560335783503,36.35793448387332,13.064566782232955,6.07618480918753,23.000597639295783,78.4992837145896
0.09519502954051769,0.030807702210911062,0.018939875910054877,0.09832090036320719,22.4254979613317,7.257501431101956,4.46174711703862,23.16187264496761,57.306619154439886
0.22512837596811452,0.074981432448739,0.0146050060271891,0.032638096790345454,37.70234667588414,12.55717298310337,2.445906688006534,5.465916212201295,58.17134255919533
0.1711203603975913,0.02034023366540044,0.0277097283178581,0.05843776059110166,29.261168543368953,3.4781308554511865,4.738296651058377,9.992715992300699,47.470312042179216
0.2017554639600608,0.0424912101464677,0.025978397267533246,0.0414425383566765,47.85282069441044,10.078162049826547,6.161615462456672,9.829435685052117,73.92203389174577
0.21867235112995914,0.034636589822354985,0.02294737819480464,0.04188063283073517,20.870594576976508,3.3057961830839018,2.1901508098007714,3.9971843898912263,30.36372595975241
0.21033853855030962,0.08147591782990818,0.009046316966514839,0.0465414736926585,27.957540022862183,10.829523915724362,1.2024081292660649,6.186146972654109,46.17561904050672
0.17771951362406146,0.06113728160184034,0.033981509431232196,0.07118394409049242,19.72734874476017,6.786404322585448,3.772039849497504,7.901611148177988,38.18740406502111
